"ResponseId","name","warm","study","competent"
"R_1j9BzAPm5NGxhY6","nathan","70","flake_leasure","70"
"R_1j9BzAPm5NGxhY6","neil","60","flake_leasure","61"
"R_1j9BzAPm5NGxhY6","rebecca","84","flake_leasure","84"
"R_1j9BzAPm5NGxhY6","sarah","84","flake_leasure","85"
"R_1j9BzAPm5NGxhY6","scott","50","flake_leasure","50"
"R_1j9BzAPm5NGxhY6","susan","79","flake_leasure","80"
"R_1j9BzAPm5NGxhY6","todd","77","flake_leasure","79"
"R_27kfEWtLplBlECv","aisha","45","flake_leasure","47"
"R_27kfEWtLplBlECv","antwan","53","flake_leasure","54"
"R_27kfEWtLplBlECv","darnell","51","flake_leasure","51"
"R_27kfEWtLplBlECv","donnell","47","flake_leasure","55"
"R_27kfEWtLplBlECv","ebony","29","flake_leasure","14"
"R_27kfEWtLplBlECv","hakim","31","flake_leasure","30"
"R_27kfEWtLplBlECv","jamal","36","flake_leasure","45"
"R_27kfEWtLplBlECv","jermaine","53","flake_leasure","59"
"R_27kfEWtLplBlECv","kareem","23","flake_leasure","24"
"R_27kfEWtLplBlECv","keisha","6","flake_leasure","9"
"R_27kfEWtLplBlECv","kenya","13","flake_leasure","13"
"R_27kfEWtLplBlECv","lakeisha","21","flake_leasure","21"
"R_27kfEWtLplBlECv","lakesha","13","flake_leasure","16"
"R_27kfEWtLplBlECv","lakisha","20","flake_leasure","32"
"R_27kfEWtLplBlECv","lamar","52","flake_leasure","53"
"R_27kfEWtLplBlECv","lamont","53","flake_leasure","54"
"R_27kfEWtLplBlECv","lashonda","20","flake_leasure","23"
"R_27kfEWtLplBlECv","latasha","31","flake_leasure","30"
"R_27kfEWtLplBlECv","latisha","21","flake_leasure","21"
"R_27kfEWtLplBlECv","latonya","23","flake_leasure","27"
"R_27kfEWtLplBlECv","latoya","61","flake_leasure","54"
"R_27kfEWtLplBlECv","lawanda","52","flake_leasure","28"
"R_27kfEWtLplBlECv","leroy","49","flake_leasure","52"
"R_27kfEWtLplBlECv","marquis","32","flake_leasure","35"
"R_27kfEWtLplBlECv","maurice","53","flake_leasure","55"
"R_27kfEWtLplBlECv","patrice","50","flake_leasure","49"
"R_27kfEWtLplBlECv","rasheed","30","flake_leasure","31"
"R_27kfEWtLplBlECv","reginald","54","flake_leasure","78"
"R_27kfEWtLplBlECv","roderick","67","flake_leasure","68"
"R_27kfEWtLplBlECv","tameka","19","flake_leasure","16"
"R_27kfEWtLplBlECv","tamika","18","flake_leasure","21"
"R_27kfEWtLplBlECv","tanisha","15","flake_leasure","18"
"R_27kfEWtLplBlECv","tawanda","16","flake_leasure","18"
"R_27kfEWtLplBlECv","terrance","55","flake_leasure","60"
"R_27kfEWtLplBlECv","terrell","51","flake_leasure","51"
"R_27kfEWtLplBlECv","tomeka","17","flake_leasure","18"
"R_27kfEWtLplBlECv","tremayne","50","flake_leasure","50"
"R_27kfEWtLplBlECv","tyrone","32","flake_leasure","32"
"R_27kfEWtLplBlECv","adam","71","flake_leasure","94"
"R_27kfEWtLplBlECv","allison","93","flake_leasure","75"
"R_27kfEWtLplBlECv","amanda","85","flake_leasure","72"
"R_27kfEWtLplBlECv","amy","74","flake_leasure","90"
"R_27kfEWtLplBlECv","anne","67","flake_leasure","86"
"R_27kfEWtLplBlECv","brad","66","flake_leasure","86"
"R_27kfEWtLplBlECv","bradley","71","flake_leasure","87"
"R_27kfEWtLplBlECv","brendan","79","flake_leasure","76"
"R_27kfEWtLplBlECv","brett","62","flake_leasure","73"
"R_27kfEWtLplBlECv","carrie","60","flake_leasure","62"
"R_27kfEWtLplBlECv","chad","74","flake_leasure","87"
"R_27kfEWtLplBlECv","emily","79","flake_leasure","75"
"R_27kfEWtLplBlECv","erin","71","flake_leasure","90"
"R_27kfEWtLplBlECv","geoffrey","61","flake_leasure","78"
"R_27kfEWtLplBlECv","greg","76","flake_leasure","80"
"R_27kfEWtLplBlECv","heather","76","flake_leasure","76"
"R_27kfEWtLplBlECv","jacob","63","flake_leasure","89"
"R_27kfEWtLplBlECv","jason","76","flake_leasure","82"
"R_27kfEWtLplBlECv","jay","83","flake_leasure","88"
"R_27kfEWtLplBlECv","jennifer","97","flake_leasure","77"
"R_27kfEWtLplBlECv","jeremy","77","flake_leasure","79"
"R_27kfEWtLplBlECv","jill","63","flake_leasure","81"
"R_27kfEWtLplBlECv","joshua","70","flake_leasure","89"
"R_27kfEWtLplBlECv","julie","96","flake_leasure","84"
"R_27kfEWtLplBlECv","justin","72","flake_leasure","94"
"R_27kfEWtLplBlECv","kristen","71","flake_leasure","82"
"R_27kfEWtLplBlECv","laurie","84","flake_leasure","88"
"R_27kfEWtLplBlECv","lori","92","flake_leasure","90"
"R_27kfEWtLplBlECv","matthew","71","flake_leasure","95"
"R_27kfEWtLplBlECv","meredith","66","flake_leasure","82"
"R_27kfEWtLplBlECv","misty","60","flake_leasure","56"
"R_27kfEWtLplBlECv","nathan","80","flake_leasure","89"
"R_27kfEWtLplBlECv","neil","69","flake_leasure","70"
"R_27kfEWtLplBlECv","rebecca","71","flake_leasure","88"
"R_27kfEWtLplBlECv","sarah","74","flake_leasure","85"
"R_27kfEWtLplBlECv","scott","66","flake_leasure","85"
"R_27kfEWtLplBlECv","susan","73","flake_leasure","81"
"R_27kfEWtLplBlECv","todd","77","flake_leasure","77"
"R_28D7g3EJPGL5hm9","aisha","45","flake_leasure","38"
"R_28D7g3EJPGL5hm9","antwan","24","flake_leasure","25"
"R_28D7g3EJPGL5hm9","darnell","40","flake_leasure","40"
"R_28D7g3EJPGL5hm9","donnell","44","flake_leasure","41"
"R_28D7g3EJPGL5hm9","ebony","62","flake_leasure","37"
"R_28D7g3EJPGL5hm9","hakim","0","flake_leasure","0"
"R_28D7g3EJPGL5hm9","jamal","56","flake_leasure","51"
"R_28D7g3EJPGL5hm9","jermaine","0","flake_leasure","0"
"R_28D7g3EJPGL5hm9","kareem","37","flake_leasure","36"
"R_28D7g3EJPGL5hm9","keisha","50","flake_leasure","50"
"R_28D7g3EJPGL5hm9","kenya","49","flake_leasure","49"
"R_28D7g3EJPGL5hm9","lakeisha","53","flake_leasure","34"
"R_28D7g3EJPGL5hm9","lakesha","55","flake_leasure","42"
"R_28D7g3EJPGL5hm9","lakisha","51","flake_leasure","32"
"R_28D7g3EJPGL5hm9","lamar","19","flake_leasure","20"
"R_28D7g3EJPGL5hm9","lamont","42","flake_leasure","41"
"R_28D7g3EJPGL5hm9","lashonda","53","flake_leasure","40"
"R_28D7g3EJPGL5hm9","latasha","51","flake_leasure","35"
"R_28D7g3EJPGL5hm9","latisha","52","flake_leasure","32"
"R_28D7g3EJPGL5hm9","latonya","54","flake_leasure","38"
"R_28D7g3EJPGL5hm9","latoya","52","flake_leasure","42"
"R_28D7g3EJPGL5hm9","lawanda","60","flake_leasure","32"
"R_28D7g3EJPGL5hm9","leroy","50","flake_leasure","41"
"R_28D7g3EJPGL5hm9","marquis","50","flake_leasure","49"
"R_28D7g3EJPGL5hm9","maurice","53","flake_leasure","48"
"R_28D7g3EJPGL5hm9","patrice","44","flake_leasure","44"
"R_28D7g3EJPGL5hm9","rasheed","37","flake_leasure","35"
"R_28D7g3EJPGL5hm9","reginald","29","flake_leasure","37"
"R_28D7g3EJPGL5hm9","roderick","50","flake_leasure","51"
"R_28D7g3EJPGL5hm9","tameka","52","flake_leasure","34"
"R_28D7g3EJPGL5hm9","tamika","60","flake_leasure","40"
"R_28D7g3EJPGL5hm9","tanisha","51","flake_leasure","41"
"R_28D7g3EJPGL5hm9","tawanda","50","flake_leasure","35"
"R_28D7g3EJPGL5hm9","terrance","43","flake_leasure","42"
"R_28D7g3EJPGL5hm9","terrell","49","flake_leasure","46"
"R_28D7g3EJPGL5hm9","tomeka","52","flake_leasure","33"
"R_28D7g3EJPGL5hm9","tremayne","46","flake_leasure","47"
"R_28D7g3EJPGL5hm9","tyrone","50","flake_leasure","49"
"R_28D7g3EJPGL5hm9","adam","51","flake_leasure","50"
"R_28D7g3EJPGL5hm9","allison","64","flake_leasure","55"
"R_28D7g3EJPGL5hm9","amanda","52","flake_leasure","53"
"R_28D7g3EJPGL5hm9","amy","49","flake_leasure","49"
"R_28D7g3EJPGL5hm9","anne","52","flake_leasure","51"
"R_28D7g3EJPGL5hm9","brad","55","flake_leasure","49"
"R_28D7g3EJPGL5hm9","bradley","51","flake_leasure","52"
"R_28D7g3EJPGL5hm9","brendan","51","flake_leasure","50"
"R_28D7g3EJPGL5hm9","brett","55","flake_leasure","46"
"R_28D7g3EJPGL5hm9","carrie","56","flake_leasure","41"
"R_28D7g3EJPGL5hm9","chad","40","flake_leasure","38"
"R_28D7g3EJPGL5hm9","emily","67","flake_leasure","50"
"R_28D7g3EJPGL5hm9","erin","62","flake_leasure","50"
"R_28D7g3EJPGL5hm9","geoffrey","25","flake_leasure","56"
"R_28D7g3EJPGL5hm9","greg","60","flake_leasure","51"
"R_28D7g3EJPGL5hm9","heather","66","flake_leasure","54"
"R_28D7g3EJPGL5hm9","jacob","55","flake_leasure","57"
"R_28D7g3EJPGL5hm9","jason","52","flake_leasure","50"
"R_28D7g3EJPGL5hm9","jay","52","flake_leasure","51"
"R_28D7g3EJPGL5hm9","jennifer","61","flake_leasure","52"
"R_28D7g3EJPGL5hm9","jeremy","54","flake_leasure","50"
"R_28D7g3EJPGL5hm9","jill","55","flake_leasure","53"
"R_28D7g3EJPGL5hm9","joshua","60","flake_leasure","50"
"R_28D7g3EJPGL5hm9","julie","60","flake_leasure","47"
"R_28D7g3EJPGL5hm9","justin","35","flake_leasure","36"
"R_28D7g3EJPGL5hm9","kristen","55","flake_leasure","48"
"R_28D7g3EJPGL5hm9","laurie","54","flake_leasure","51"
"R_28D7g3EJPGL5hm9","lori","62","flake_leasure","52"
"R_28D7g3EJPGL5hm9","matthew","61","flake_leasure","47"
"R_28D7g3EJPGL5hm9","meredith","66","flake_leasure","50"
"R_28D7g3EJPGL5hm9","misty","58","flake_leasure","42"
"R_28D7g3EJPGL5hm9","nathan","46","flake_leasure","53"
"R_28D7g3EJPGL5hm9","neil","47","flake_leasure","48"
"R_28D7g3EJPGL5hm9","rebecca","50","flake_leasure","46"
"R_28D7g3EJPGL5hm9","sarah","57","flake_leasure","49"
"R_28D7g3EJPGL5hm9","scott","51","flake_leasure","51"
"R_28D7g3EJPGL5hm9","susan","66","flake_leasure","53"
"R_28D7g3EJPGL5hm9","todd","56","flake_leasure","53"
"R_1dz8oQuiFytxMVQ","aisha","66","flake_leasure","33"
"R_1dz8oQuiFytxMVQ","antwan","6","flake_leasure","9"
"R_1dz8oQuiFytxMVQ","darnell","34","flake_leasure","55"
"R_1dz8oQuiFytxMVQ","donnell","65","flake_leasure","51"
"R_1dz8oQuiFytxMVQ","ebony","36","flake_leasure","37"
"R_1dz8oQuiFytxMVQ","hakim","29","flake_leasure","70"
"R_1dz8oQuiFytxMVQ","jamal","20","flake_leasure","29"
"R_1dz8oQuiFytxMVQ","jermaine","16","flake_leasure","33"
"R_1dz8oQuiFytxMVQ","kareem","11","flake_leasure","34"
"R_1dz8oQuiFytxMVQ","keisha","6","flake_leasure","18"
"R_1dz8oQuiFytxMVQ","kenya","16","flake_leasure","28"
"R_1dz8oQuiFytxMVQ","lakeisha","14","flake_leasure","14"
"R_1dz8oQuiFytxMVQ","lakesha","17","flake_leasure","19"
"R_1dz8oQuiFytxMVQ","lakisha","12","flake_leasure","21"
"R_1dz8oQuiFytxMVQ","lamar","23","flake_leasure","31"
"R_1dz8oQuiFytxMVQ","lamont","24","flake_leasure","20"
"R_1dz8oQuiFytxMVQ","lashonda","10","flake_leasure","15"
"R_1dz8oQuiFytxMVQ","latasha","26","flake_leasure","25"
"R_1dz8oQuiFytxMVQ","latisha","42","flake_leasure","35"
"R_1dz8oQuiFytxMVQ","latonya","13","flake_leasure","11"
"R_1dz8oQuiFytxMVQ","latoya","7","flake_leasure","7"
"R_1dz8oQuiFytxMVQ","lawanda","10","flake_leasure","10"
"R_1dz8oQuiFytxMVQ","leroy","17","flake_leasure","35"
"R_1dz8oQuiFytxMVQ","marquis","15","flake_leasure","22"
"R_1dz8oQuiFytxMVQ","maurice","39","flake_leasure","60"
"R_1dz8oQuiFytxMVQ","patrice","88","flake_leasure","34"
"R_1dz8oQuiFytxMVQ","rasheed","16","flake_leasure","19"
"R_1dz8oQuiFytxMVQ","reginald","12","flake_leasure","56"
"R_1dz8oQuiFytxMVQ","roderick","23","flake_leasure","48"
"R_1dz8oQuiFytxMVQ","tameka","13","flake_leasure","32"
"R_1dz8oQuiFytxMVQ","tamika","10","flake_leasure","6"
"R_1dz8oQuiFytxMVQ","tanisha","21","flake_leasure","25"
"R_1dz8oQuiFytxMVQ","tawanda","13","flake_leasure","6"
"R_1dz8oQuiFytxMVQ","terrance","26","flake_leasure","65"
"R_1dz8oQuiFytxMVQ","terrell","25","flake_leasure","29"
"R_1dz8oQuiFytxMVQ","tomeka","10","flake_leasure","12"
"R_1dz8oQuiFytxMVQ","tremayne","5","flake_leasure","16"
"R_1dz8oQuiFytxMVQ","tyrone","10","flake_leasure","25"
"R_1dz8oQuiFytxMVQ","adam","85","flake_leasure","88"
"R_1dz8oQuiFytxMVQ","allison","75","flake_leasure","60"
"R_1dz8oQuiFytxMVQ","amanda","87","flake_leasure","51"
"R_1dz8oQuiFytxMVQ","amy","77","flake_leasure","52"
"R_1dz8oQuiFytxMVQ","anne","93","flake_leasure","75"
"R_1dz8oQuiFytxMVQ","brad","66","flake_leasure","81"
"R_1dz8oQuiFytxMVQ","bradley","70","flake_leasure","82"
"R_1dz8oQuiFytxMVQ","brendan","73","flake_leasure","78"
"R_1dz8oQuiFytxMVQ","brett","75","flake_leasure","84"
"R_1dz8oQuiFytxMVQ","carrie","74","flake_leasure","55"
"R_1dz8oQuiFytxMVQ","chad","34","flake_leasure","54"
"R_1dz8oQuiFytxMVQ","emily","96","flake_leasure","79"
"R_1dz8oQuiFytxMVQ","erin","94","flake_leasure","73"
"R_1dz8oQuiFytxMVQ","geoffrey","30","flake_leasure","79"
"R_1dz8oQuiFytxMVQ","greg","66","flake_leasure","81"
"R_1dz8oQuiFytxMVQ","heather","76","flake_leasure","49"
"R_1dz8oQuiFytxMVQ","jacob","76","flake_leasure","87"
"R_1dz8oQuiFytxMVQ","jason","61","flake_leasure","77"
"R_1dz8oQuiFytxMVQ","jay","41","flake_leasure","72"
"R_1dz8oQuiFytxMVQ","jennifer","36","flake_leasure","35"
"R_1dz8oQuiFytxMVQ","jeremy","62","flake_leasure","78"
"R_1dz8oQuiFytxMVQ","jill","91","flake_leasure","64"
"R_1dz8oQuiFytxMVQ","joshua","91","flake_leasure","94"
"R_1dz8oQuiFytxMVQ","julie","93","flake_leasure","44"
"R_1dz8oQuiFytxMVQ","justin","66","flake_leasure","72"
"R_1dz8oQuiFytxMVQ","kristen","70","flake_leasure","39"
"R_1dz8oQuiFytxMVQ","laurie","91","flake_leasure","84"
"R_1dz8oQuiFytxMVQ","lori","86","flake_leasure","45"
"R_1dz8oQuiFytxMVQ","matthew","86","flake_leasure","88"
"R_1dz8oQuiFytxMVQ","meredith","88","flake_leasure","60"
"R_1dz8oQuiFytxMVQ","misty","86","flake_leasure","47"
"R_1dz8oQuiFytxMVQ","nathan","71","flake_leasure","98"
"R_1dz8oQuiFytxMVQ","neil","91","flake_leasure","94"
"R_1dz8oQuiFytxMVQ","rebecca","80","flake_leasure","53"
"R_1dz8oQuiFytxMVQ","sarah","89","flake_leasure","52"
"R_1dz8oQuiFytxMVQ","scott","72","flake_leasure","88"
"R_1dz8oQuiFytxMVQ","susan","6","flake_leasure","47"
"R_1dz8oQuiFytxMVQ","todd","51","flake_leasure","83"
"R_3GdL0WIVO8P9bwp","aisha","47","flake_leasure","40"
"R_3GdL0WIVO8P9bwp","antwan","60","flake_leasure","45"
"R_3GdL0WIVO8P9bwp","darnell","50","flake_leasure","43"
"R_3GdL0WIVO8P9bwp","donnell","58","flake_leasure","63"
"R_3GdL0WIVO8P9bwp","ebony","58","flake_leasure","44"
"R_3GdL0WIVO8P9bwp","hakim","60","flake_leasure","44"
"R_3GdL0WIVO8P9bwp","jamal","45","flake_leasure","39"
"R_3GdL0WIVO8P9bwp","jermaine","50","flake_leasure","43"
"R_3GdL0WIVO8P9bwp","kareem","50","flake_leasure","36"
"R_3GdL0WIVO8P9bwp","keisha","56","flake_leasure","47"
"R_3GdL0WIVO8P9bwp","kenya","64","flake_leasure","71"
"R_3GdL0WIVO8P9bwp","lakeisha","40","flake_leasure","34"
"R_3GdL0WIVO8P9bwp","lakesha","57","flake_leasure","42"
"R_3GdL0WIVO8P9bwp","lakisha","44","flake_leasure","41"
"R_3GdL0WIVO8P9bwp","lamar","58","flake_leasure","51"
"R_3GdL0WIVO8P9bwp","lamont","61","flake_leasure","71"
"R_3GdL0WIVO8P9bwp","lashonda","53","flake_leasure","40"
"R_3GdL0WIVO8P9bwp","latasha","65","flake_leasure","53"
"R_3GdL0WIVO8P9bwp","latisha","39","flake_leasure","46"
"R_3GdL0WIVO8P9bwp","latonya","47","flake_leasure","39"
"R_3GdL0WIVO8P9bwp","latoya","47","flake_leasure","35"
"R_3GdL0WIVO8P9bwp","lawanda","55","flake_leasure","39"
"R_3GdL0WIVO8P9bwp","leroy","72","flake_leasure","82"
"R_3GdL0WIVO8P9bwp","marquis","61","flake_leasure","81"
"R_3GdL0WIVO8P9bwp","maurice","84","flake_leasure","91"
"R_3GdL0WIVO8P9bwp","patrice","71","flake_leasure","66"
"R_3GdL0WIVO8P9bwp","rasheed","68","flake_leasure","74"
"R_3GdL0WIVO8P9bwp","reginald","66","flake_leasure","92"
"R_3GdL0WIVO8P9bwp","roderick","67","flake_leasure","89"
"R_3GdL0WIVO8P9bwp","tameka","51","flake_leasure","42"
"R_3GdL0WIVO8P9bwp","tamika","51","flake_leasure","41"
"R_3GdL0WIVO8P9bwp","tanisha","43","flake_leasure","53"
"R_3GdL0WIVO8P9bwp","tawanda","46","flake_leasure","39"
"R_3GdL0WIVO8P9bwp","terrance","65","flake_leasure","49"
"R_3GdL0WIVO8P9bwp","terrell","49","flake_leasure","36"
"R_3GdL0WIVO8P9bwp","tomeka","54","flake_leasure","44"
"R_3GdL0WIVO8P9bwp","tremayne","49","flake_leasure","40"
"R_3GdL0WIVO8P9bwp","tyrone","58","flake_leasure","43"
"R_3GdL0WIVO8P9bwp","adam","85","flake_leasure","100"
"R_3GdL0WIVO8P9bwp","allison","100","flake_leasure","95"
"R_3GdL0WIVO8P9bwp","amanda","100","flake_leasure","82"
"R_3GdL0WIVO8P9bwp","amy","100","flake_leasure","81"
"R_3GdL0WIVO8P9bwp","anne","98","flake_leasure","85"
"R_3GdL0WIVO8P9bwp","brad","75","flake_leasure","89"
"R_3GdL0WIVO8P9bwp","bradley","91","flake_leasure","92"
"R_3GdL0WIVO8P9bwp","brendan","88","flake_leasure","96"
"R_3GdL0WIVO8P9bwp","brett","86","flake_leasure","99"
"R_3GdL0WIVO8P9bwp","carrie","98","flake_leasure","96"
"R_3GdL0WIVO8P9bwp","chad","93","flake_leasure","88"
"R_3GdL0WIVO8P9bwp","emily","100","flake_leasure","91"
"R_3GdL0WIVO8P9bwp","erin","100","flake_leasure","84"
"R_3GdL0WIVO8P9bwp","geoffrey","85","flake_leasure","93"
"R_3GdL0WIVO8P9bwp","greg","82","flake_leasure","100"
"R_3GdL0WIVO8P9bwp","heather","100","flake_leasure","85"
"R_3GdL0WIVO8P9bwp","jacob","79","flake_leasure","98"
"R_3GdL0WIVO8P9bwp","jason","92","flake_leasure","85"
"R_3GdL0WIVO8P9bwp","jay","92","flake_leasure","84"
"R_3GdL0WIVO8P9bwp","jennifer","100","flake_leasure","87"
"R_3GdL0WIVO8P9bwp","jeremy","79","flake_leasure","100"
"R_3GdL0WIVO8P9bwp","jill","98","flake_leasure","80"
"R_3GdL0WIVO8P9bwp","joshua","76","flake_leasure","90"
"R_3GdL0WIVO8P9bwp","julie","92","flake_leasure","96"
"R_3GdL0WIVO8P9bwp","justin","91","flake_leasure","96"
"R_3GdL0WIVO8P9bwp","kristen","99","flake_leasure","83"
"R_3GdL0WIVO8P9bwp","laurie","86","flake_leasure","73"
"R_3GdL0WIVO8P9bwp","lori","83","flake_leasure","97"
"R_3GdL0WIVO8P9bwp","matthew","79","flake_leasure","99"
"R_3GdL0WIVO8P9bwp","meredith","95","flake_leasure","92"
"R_3GdL0WIVO8P9bwp","misty","84","flake_leasure","86"
"R_3GdL0WIVO8P9bwp","nathan","88","flake_leasure","78"
"R_3GdL0WIVO8P9bwp","neil","80","flake_leasure","100"
"R_3GdL0WIVO8P9bwp","rebecca","96","flake_leasure","88"
"R_3GdL0WIVO8P9bwp","sarah","93","flake_leasure","93"
"R_3GdL0WIVO8P9bwp","scott","82","flake_leasure","100"
"R_3GdL0WIVO8P9bwp","susan","92","flake_leasure","93"
"R_3GdL0WIVO8P9bwp","todd","72","flake_leasure","86"
"R_21bMIW97J11kUUP","aisha","94","flake_leasure","95"
"R_21bMIW97J11kUUP","antwan","100","flake_leasure","100"
"R_21bMIW97J11kUUP","darnell","70","flake_leasure","90"
"R_21bMIW97J11kUUP","donnell","84","flake_leasure","97"
"R_21bMIW97J11kUUP","ebony","90","flake_leasure","90"
"R_21bMIW97J11kUUP","hakim","37","flake_leasure","37"
"R_21bMIW97J11kUUP","jamal","100","flake_leasure","100"
"R_21bMIW97J11kUUP","jermaine","100","flake_leasure","100"
"R_21bMIW97J11kUUP","kareem","88","flake_leasure","97"
"R_21bMIW97J11kUUP","keisha","92","flake_leasure","92"
"R_21bMIW97J11kUUP","kenya","91","flake_leasure","92"
"R_21bMIW97J11kUUP","lakeisha","100","flake_leasure","100"
"R_21bMIW97J11kUUP","lakesha","100","flake_leasure","92"
"R_21bMIW97J11kUUP","lakisha","90","flake_leasure","92"
"R_21bMIW97J11kUUP","lamar","90","flake_leasure","90"
"R_21bMIW97J11kUUP","lamont","92","flake_leasure","92"
"R_21bMIW97J11kUUP","lashonda","90","flake_leasure","70"
"R_21bMIW97J11kUUP","latasha","87","flake_leasure","86"
"R_21bMIW97J11kUUP","latisha","70","flake_leasure","71"
"R_21bMIW97J11kUUP","latonya","95","flake_leasure","95"
"R_21bMIW97J11kUUP","latoya","71","flake_leasure","84"
"R_21bMIW97J11kUUP","lawanda","100","flake_leasure","100"
"R_21bMIW97J11kUUP","leroy","100","flake_leasure","21"
"R_21bMIW97J11kUUP","marquis","43","flake_leasure","22"
"R_21bMIW97J11kUUP","maurice","60","flake_leasure","100"
"R_21bMIW97J11kUUP","patrice","63","flake_leasure","95"
"R_21bMIW97J11kUUP","rasheed","90","flake_leasure","80"
"R_21bMIW97J11kUUP","reginald","63","flake_leasure","99"
"R_21bMIW97J11kUUP","roderick","80","flake_leasure","80"
"R_21bMIW97J11kUUP","tameka","90","flake_leasure","90"
"R_21bMIW97J11kUUP","tamika","100","flake_leasure","98"
"R_21bMIW97J11kUUP","tanisha","90","flake_leasure","95"
"R_21bMIW97J11kUUP","tawanda","100","flake_leasure","93"
"R_21bMIW97J11kUUP","terrance","80","flake_leasure","80"
"R_21bMIW97J11kUUP","terrell","82","flake_leasure","99"
"R_21bMIW97J11kUUP","tomeka","61","flake_leasure","90"
"R_21bMIW97J11kUUP","tremayne","99","flake_leasure","94"
"R_21bMIW97J11kUUP","tyrone","92","flake_leasure","93"
"R_21bMIW97J11kUUP","adam","90","flake_leasure","94"
"R_21bMIW97J11kUUP","allison","52","flake_leasure","95"
"R_21bMIW97J11kUUP","amanda","60","flake_leasure","30"
"R_21bMIW97J11kUUP","amy","91","flake_leasure","91"
"R_21bMIW97J11kUUP","anne","39","flake_leasure","46"
"R_21bMIW97J11kUUP","brad","100","flake_leasure","99"
"R_21bMIW97J11kUUP","bradley","69","flake_leasure","100"
"R_21bMIW97J11kUUP","brendan","31","flake_leasure","13"
"R_21bMIW97J11kUUP","brett","29","flake_leasure","58"
"R_21bMIW97J11kUUP","carrie","73","flake_leasure","66"
"R_21bMIW97J11kUUP","chad","86","flake_leasure","65"
"R_21bMIW97J11kUUP","emily","55","flake_leasure","100"
"R_21bMIW97J11kUUP","erin","56","flake_leasure","100"
"R_21bMIW97J11kUUP","geoffrey","50","flake_leasure","50"
"R_21bMIW97J11kUUP","greg","58","flake_leasure","75"
"R_21bMIW97J11kUUP","heather","60","flake_leasure","45"
"R_21bMIW97J11kUUP","jacob","91","flake_leasure","99"
"R_21bMIW97J11kUUP","jason","76","flake_leasure","55"
"R_21bMIW97J11kUUP","jay","40","flake_leasure","50"
"R_21bMIW97J11kUUP","jennifer","43","flake_leasure","43"
"R_21bMIW97J11kUUP","jeremy","79","flake_leasure","96"
"R_21bMIW97J11kUUP","jill","80","flake_leasure","30"
"R_21bMIW97J11kUUP","joshua","98","flake_leasure","93"
"R_21bMIW97J11kUUP","julie","76","flake_leasure","75"
"R_21bMIW97J11kUUP","justin","87","flake_leasure","68"
"R_21bMIW97J11kUUP","kristen","62","flake_leasure","58"
"R_21bMIW97J11kUUP","laurie","71","flake_leasure","62"
"R_21bMIW97J11kUUP","lori","14","flake_leasure","36"
"R_21bMIW97J11kUUP","matthew","49","flake_leasure","49"
"R_21bMIW97J11kUUP","meredith","40","flake_leasure","40"
"R_21bMIW97J11kUUP","misty","42","flake_leasure","14"
"R_21bMIW97J11kUUP","nathan","60","flake_leasure","60"
"R_21bMIW97J11kUUP","neil","45","flake_leasure","100"
"R_21bMIW97J11kUUP","rebecca","60","flake_leasure","85"
"R_21bMIW97J11kUUP","sarah","59","flake_leasure","50"
"R_21bMIW97J11kUUP","scott","52","flake_leasure","52"
"R_21bMIW97J11kUUP","susan","61","flake_leasure","68"
"R_21bMIW97J11kUUP","todd","91","flake_leasure","94"
"R_2CV1qtzn0TR5VmL","aisha","39","flake_leasure","29"
"R_2CV1qtzn0TR5VmL","antwan","39","flake_leasure","22"
"R_2CV1qtzn0TR5VmL","darnell","44","flake_leasure","51"
"R_2CV1qtzn0TR5VmL","donnell","50","flake_leasure","55"
"R_2CV1qtzn0TR5VmL","ebony","56","flake_leasure","35"
"R_2CV1qtzn0TR5VmL","hakim","45","flake_leasure","35"
"R_2CV1qtzn0TR5VmL","jamal","39","flake_leasure","29"
"R_2CV1qtzn0TR5VmL","jermaine","41","flake_leasure","34"
"R_2CV1qtzn0TR5VmL","kareem","55","flake_leasure","40"
"R_2CV1qtzn0TR5VmL","keisha","36","flake_leasure","28"
"R_2CV1qtzn0TR5VmL","kenya","35","flake_leasure","20"
"R_2CV1qtzn0TR5VmL","lakeisha","35","flake_leasure","22"
"R_2CV1qtzn0TR5VmL","lakesha","39","flake_leasure","29"
"R_2CV1qtzn0TR5VmL","lakisha","39","flake_leasure","23"
"R_2CV1qtzn0TR5VmL","lamar","47","flake_leasure","37"
"R_2CV1qtzn0TR5VmL","lamont","40","flake_leasure","30"
"R_2CV1qtzn0TR5VmL","lashonda","35","flake_leasure","15"
"R_2CV1qtzn0TR5VmL","latasha","39","flake_leasure","19"
"R_2CV1qtzn0TR5VmL","latisha","33","flake_leasure","23"
"R_2CV1qtzn0TR5VmL","latonya","32","flake_leasure","19"
"R_2CV1qtzn0TR5VmL","latoya","40","flake_leasure","25"
"R_2CV1qtzn0TR5VmL","lawanda","40","flake_leasure","26"
"R_2CV1qtzn0TR5VmL","leroy","40","flake_leasure","26"
"R_2CV1qtzn0TR5VmL","marquis","49","flake_leasure","45"
"R_2CV1qtzn0TR5VmL","maurice","41","flake_leasure","31"
"R_2CV1qtzn0TR5VmL","patrice","46","flake_leasure","49"
"R_2CV1qtzn0TR5VmL","rasheed","39","flake_leasure","30"
"R_2CV1qtzn0TR5VmL","reginald","52","flake_leasure","58"
